run_date,city,platform,campaign_type,sub_metric,D1,LMTD,LM,MTD,MTD_vs_LMTD,PROJECTED,L7D,LL7D
2026-04-11,Chennai,Meta,Facebook - Conversion,CPC,8.0,13.81,13.32,10.57,,,10.07,11.61
2026-04-11,Chennai,Meta,Facebook - Total,SPEND,30264.81,152884.11,531435.52,311787.4,103.9,850329.27,204015.46,187400.74
2026-04-11,Chennai,Meta,Facebook - Total,CLICKS,7921,28651,112146,73443,156.3,200299,48479,44137
2026-04-11,Chennai,Meta,Facebook - Total,CPC,3.82,5.34,4.74,4.25,,,4.21,4.25
2026-04-11,Coimbatore,Google,Google - PMAX,SPEND,10402.62,59782.87,168065.86,65733.75,10.0,179273.86,44181.76,37208.9
2026-04-11,Coimbatore,Google,Google - PMAX,CLICKS,7517,64022,170797,43339,-32.3,118197,29774,32878
2026-04-11,Coimbatore,Google,Google - PMAX,CPC,1.38,0.93,0.98,1.52,,,1.48,1.13
2026-04-11,Coimbatore,Google,Google - UACi,SPEND,1030.89,9753.18,24523.89,7771.02,-20.3,21193.69,4873.03,4335.15
2026-04-11,Coimbatore,Google,Google - UACi,CLICKS,129,1709,4412,1216,-28.8,3316,751,763
2026-04-11,Coimbatore,Google,Google - UACi,CPC,7.99,5.71,5.56,6.39,,,6.49,5.68
2026-04-11,Coimbatore,Google,Google - UACe,SPEND,888.71,10680.08,32522.1,13743.01,28.7,37480.94,9304.1,7641.39
2026-04-11,Coimbatore,Google,Google - UACe,CLICKS,283,3464,11175,4341,25.3,11839,2999,2454
2026-04-11,Coimbatore,Google,Google - UACe,CPC,3.14,3.08,2.91,3.17,,,3.1,3.11
2026-04-11,Coimbatore,Google,Google - Search,SPEND,0,2629.5,2629.5,0,-100.0,0.0,0,0
2026-04-11,Coimbatore,Google,Google - Search,CLICKS,0,688,688,0,-100.0,0,0,0
2026-04-11,Coimbatore,Google,Google - Search,CPC,0.0,3.82,3.82,0.0,,,0.0,0.0
2026-04-11,Coimbatore,Google,Google - Total,SPEND,12322.22,82845.63,227741.35,87247.79,5.3,237948.52,58358.89,49185.44
2026-04-11,Coimbatore,Google,Google - Total,CLICKS,7929,69883,187072,48896,-30.0,133352,33524,36095
2026-04-11,Coimbatore,Google,Google - Total,CPC,1.55,1.19,1.22,1.78,,,1.74,1.36
2026-04-11,Coimbatore,Meta,Facebook - Catalog,SPEND,4491.34,36846.26,92623.12,48555.33,31.8,132423.63,32817.64,24313.71
2026-04-11,Coimbatore,Meta,Facebook - Catalog,CLICKS,1052,8385,22537,11728,39.9,31985,8025,5764
2026-04-11,Coimbatore,Meta,Facebook - Catalog,CPC,4.27,4.39,4.11,4.14,,,4.09,4.22
2026-04-11,Coimbatore,Meta,Facebook - Conversion,SPEND,2844.22,14547.27,41418.58,30049.94,106.6,81954.38,20830.4,13528.28
2026-04-11,Coimbatore,Meta,Facebook - Conversion,CLICKS,324,1141,3237,2755,141.5,7513,1980,1151
2026-04-11,Coimbatore,Meta,Facebook - Conversion,CPC,8.78,12.75,12.8,10.91,,,10.52,11.75
2026-04-11,Coimbatore,Meta,Facebook - Total,SPEND,7335.56,51393.53,134041.7,78605.27,52.9,214378.01,53648.04,37841.99
2026-04-11,Coimbatore,Meta,Facebook - Total,CLICKS,1376,9526,25774,14483,52.0,39499,10005,6915
2026-04-11,Coimbatore,Meta,Facebook - Total,CPC,5.33,5.4,5.2,5.43,,,5.36,5.47
2026-04-11,Delhi NCR,Google,Google - PMAX,SPEND,34014.08,299226.59,830043.5,311131.2,4.0,848539.64,183306.54,209685.09
2026-04-11,Delhi NCR,Google,Google - PMAX,CLICKS,56470,84266,729000,236487,180.6,644964,162119,119414
2026-04-11,Delhi NCR,Google,Google - PMAX,CPC,0.6,3.55,1.14,1.32,,,1.13,1.76
2026-04-11,Delhi NCR,Google,Google - UACi,SPEND,22917.36,172472.1,459171.56,215243.07,24.8,587026.55,144078.44,111374.95
2026-04-11,Delhi NCR,Google,Google - UACi,CLICKS,2563,18223,49717,24495,34.4,66804,16529,12714
2026-04-11,Delhi NCR,Google,Google - UACi,CPC,8.94,9.46,9.24,8.79,,,8.72,8.76
2026-04-11,Delhi NCR,Google,Google - UACe,SPEND,36469.42,193731.25,578785.55,340920.16,76.0,929782.25,242337.76,168196.43
2026-04-11,Delhi NCR,Google,Google - UACe,CLICKS,8558,43049,134459,73990,71.9,201790,52479,38011
2026-04-11,Delhi NCR,Google,Google - UACe,CPC,4.26,4.5,4.3,4.61,,,4.62,4.42
2026-04-11,Delhi NCR,Google,Google - Search,SPEND,12155.06,91638.54,309358.32,123080.99,34.3,335675.43,80848.4,77774.9
2026-04-11,Delhi NCR,Google,Google - Search,CLICKS,3004,20701,69637,30741,48.5,83839,20000,17651
2026-04-11,Delhi NCR,Google,Google - Search,CPC,4.05,4.43,4.44,4.0,,,4.04,4.41
2026-04-11,Delhi NCR,Google,Google - Total,SPEND,105555.91,757068.49,2177358.93,990375.42,30.8,2701023.87,650571.13,567031.38
2026-04-11,Delhi NCR,Google,Google - Total,CLICKS,70595,166239,982813,365713,120.0,997399,251127,187790
2026-04-11,Delhi NCR,Google,Google - Total,CPC,1.5,4.55,2.22,2.71,,,2.59,3.02
2026-04-11,Delhi NCR,Meta,Facebook - Catalog,SPEND,81739.12,760913.97,2599555.95,890244.13,17.0,2427938.54,556354.48,626070.63
2026-04-11,Delhi NCR,Meta,Facebook - Catalog,CLICKS,22985,186417,610123,232122,24.5,633060,150804,153200
2026-04-11,Delhi NCR,Meta,Facebook - Catalog,CPC,3.56,4.08,4.26,3.84,,,3.69,4.09
2026-04-11,Delhi NCR,Meta,Facebook - Conversion,SPEND,37186.58,339007.38,997600.2,380769.25,12.3,1038461.59,254094.14,219876.97
2026-04-11,Delhi NCR,Meta,Facebook - Conversion,CLICKS,6532,24420,71516,42925,75.8,117068,30895,20492
2026-04-11,Delhi NCR,Meta,Facebook - Conversion,CPC,5.69,13.88,13.95,8.87,,,8.22,10.73
2026-04-11,Delhi NCR,Meta,Facebook - Total,SPEND,118925.7,1099921.35,3597156.15,1271013.38,15.6,3466400.13,810448.62,845947.6
2026-04-11,Delhi NCR,Meta,Facebook - Total,CLICKS,29517,210837,681639,275047,30.5,750128,181699,173692
2026-04-11,Delhi NCR,Meta,Facebook - Total,CPC,4.03,5.22,5.28,4.62,,,4.46,4.87
2026-04-11,Hyderabad,Google,Google - PMAX,SPEND,10766.83,55821.98,259674.79,101392.0,81.6,276523.64,61096.38,71129.75
2026-04-11,Hyderabad,Google,Google - PMAX,CLICKS,12018,33088,168416,108429,227.7,295715,69766,56237
2026-04-11,Hyderabad,Google,Google - PMAX,CPC,0.9,1.69,1.54,0.94,,,0.88,1.26
2026-04-11,Hyderabad,Google,Google - UACi,SPEND,5659.11,44955.38,121186.34,53289.94,18.5,145336.2,35518.23,27932.85
2026-04-11,Hyderabad,Google,Google - UACi,CLICKS,552,5050,14396,5963,18.1,16262,3785,3482
2026-04-11,Hyderabad,Google,Google - UACi,CPC,10.25,8.9,8.42,8.94,,,9.38,8.02
2026-04-11,Hyderabad,Google,Google - UACe,SPEND,3474.07,21547.46,58626.76,43968.1,104.1,119913.0,30950.12,23295.98
2026-04-11,Hyderabad,Google,Google - UACe,CLICKS,758,3753,11286,9972,165.7,27196,7398,4698
2026-04-11,Hyderabad,Google,Google - UACe,CPC,4.58,5.74,5.19,4.41,,,4.18,4.96
2026-04-11,Hyderabad,Google,Google - Search,SPEND,1866.64,14584.74,57747.15,22586.31,54.9,61599.03,13824.12,17711.42
2026-04-11,Hyderabad,Google,Google - Search,CLICKS,800,5731,18957,8780,53.2,23945,5581,5648
2026-04-11,Hyderabad,Google,Google - Search,CPC,2.33,2.54,3.05,2.57,,,2.48,3.14
2026-04-11,Hyderabad,Google,Google - Total,SPEND,21766.64,136909.56,497235.05,221236.35,61.6,603371.86,141388.85,140070.01
2026-04-11,Hyderabad,Google,Google - Total,CLICKS,14128,47622,213055,133144,179.6,363120,86530,70065
2026-04-11,Hyderabad,Google,Google - Total,CPC,1.54,2.87,2.33,1.66,,,1.63,2.0
2026-04-11,Hyderabad,Meta,Facebook - Catalog,SPEND,10851.57,101292.19,303626.44,127321.12,25.7,347239.42,82443.81,80180.14
2026-04-11,Hyderabad,Meta,Facebook - Catalog,CLICKS,2764,24954,74028,29543,18.4,80571,19731,17309
2026-04-11,Hyderabad,Meta,Facebook - Catalog,CPC,3.93,4.06,4.1,4.31,,,4.18,4.63
2026-04-11,Hyderabad,Meta,Facebook - Conversion,SPEND,5488.11,41496.84,116804.6,57653.44,38.9,157236.65,38842.61,30866.89
2026-04-11,Hyderabad,Meta,Facebook - Conversion,CLICKS,546,2821,7821,4707,66.9,12837,3277,2276
2026-04-11,Hyderabad,Meta,Facebook - Conversion,CPC,10.05,14.71,14.93,12.25,,,11.85,13.56
2026-04-11,Hyderabad,Meta,Facebook - Total,SPEND,16339.68,142789.03,420431.04,184974.56,29.5,504476.07,121286.42,111047.03
2026-04-11,Hyderabad,Meta,Facebook - Total,CLICKS,3310,27775,81849,34250,23.3,93409,23008,19585
2026-04-11,Hyderabad,Meta,Facebook - Total,CPC,4.94,5.14,5.14,5.4,,,5.27,5.67
2026-04-11,Indore,Google,Google - PMAX,SPEND,2287.95,22070.44,60774.97,24198.56,9.6,65996.07,14322.93,14439.95
2026-04-11,Indore,Google,Google - PMAX,CLICKS,5808,13477,87437,31085,130.7,84777,19319,18048
2026-04-11,Indore,Google,Google - PMAX,CPC,0.39,1.64,0.7,0.78,,,0.74,0.8
2026-04-11,Indore,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Indore,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Indore,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Indore,Google,Google - UACe,SPEND,1301.62,0,0,7721.76,,21059.35,6889.13,832.63
2026-04-11,Indore,Google,Google - UACe,CLICKS,383,0,0,2477,,6755,2199,278
2026-04-11,Indore,Google,Google - UACe,CPC,3.4,0.0,0.0,3.12,,,3.13,3.0
2026-04-11,Indore,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Indore,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Indore,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Indore,Google,Google - Total,SPEND,3589.57,22070.44,60774.97,31920.32,44.6,87055.42,21212.06,15272.57
2026-04-11,Indore,Google,Google - Total,CLICKS,6191,13477,87437,33562,149.0,91532,21518,18326
2026-04-11,Indore,Google,Google - Total,CPC,0.58,1.64,0.7,0.95,,,0.99,0.83
2026-04-11,Indore,Meta,Facebook - Catalog,SPEND,3722.64,26682.72,70993.85,41236.54,54.5,112463.29,28014.08,19912.48
2026-04-11,Indore,Meta,Facebook - Catalog,CLICKS,1154,10146,26330,12910,27.2,35209,8578,6648
2026-04-11,Indore,Meta,Facebook - Catalog,CPC,3.23,2.63,2.7,3.19,,,3.27,3.0
2026-04-11,Indore,Meta,Facebook - Conversion,SPEND,802.82,9505.14,26914.68,9987.53,5.1,27238.72,6360.86,6231.52
2026-04-11,Indore,Meta,Facebook - Conversion,CLICKS,100,1133,2918,1049,-7.4,2860,690,600
2026-04-11,Indore,Meta,Facebook - Conversion,CPC,8.03,8.39,9.22,9.52,,,9.22,10.39
2026-04-11,Indore,Meta,Facebook - Total,SPEND,4525.46,36187.86,97908.53,51224.07,41.6,139702.01,34374.94,26144.0
2026-04-11,Indore,Meta,Facebook - Total,CLICKS,1254,11279,29248,13959,23.8,38070,9268,7248
2026-04-11,Indore,Meta,Facebook - Total,CPC,3.61,3.21,3.35,3.67,,,3.71,3.61
2026-04-11,Jaipur,Google,Google - PMAX,SPEND,5465.37,25499.72,91553.07,40988.2,60.7,111786.0,26579.48,24923.68
2026-04-11,Jaipur,Google,Google - PMAX,CLICKS,6899,19842,41577,59287,198.8,161691,21086,42569
2026-04-11,Jaipur,Google,Google - PMAX,CPC,0.79,1.29,2.2,0.69,,,1.26,0.59
2026-04-11,Jaipur,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Jaipur,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Jaipur,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Jaipur,Google,Google - UACe,SPEND,797.4,0,0,6140.94,,16748.02,5557.9,583.04
2026-04-11,Jaipur,Google,Google - UACe,CLICKS,200,0,0,2255,,6150,2018,237
2026-04-11,Jaipur,Google,Google - UACe,CPC,3.99,0.0,0.0,2.72,,,2.75,2.46
2026-04-11,Jaipur,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Jaipur,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Jaipur,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Jaipur,Google,Google - Total,SPEND,6262.78,25499.72,91553.07,47129.14,84.8,128534.02,32137.37,25506.72
2026-04-11,Jaipur,Google,Google - Total,CLICKS,7099,19842,41577,61542,210.2,167841,23104,42806
2026-04-11,Jaipur,Google,Google - Total,CPC,0.88,1.29,2.2,0.77,,,1.39,0.6
2026-04-11,Jaipur,Meta,Facebook - Catalog,SPEND,9263.29,45580.98,216977.39,91692.88,101.2,250071.49,56549.93,71258.57
2026-04-11,Jaipur,Meta,Facebook - Catalog,CLICKS,2847,13876,61674,25769,85.7,70279,16120,20092
2026-04-11,Jaipur,Meta,Facebook - Catalog,CPC,3.25,3.28,3.52,3.56,,,3.51,3.55
2026-04-11,Jaipur,Meta,Facebook - Conversion,SPEND,2488.54,21282.33,72465.1,30324.23,42.5,82702.45,18826.23,21901.37
2026-04-11,Jaipur,Meta,Facebook - Conversion,CLICKS,273,1901,6135,2563,34.8,6990,1658,1709
2026-04-11,Jaipur,Meta,Facebook - Conversion,CPC,9.12,11.2,11.81,11.83,,,11.35,12.82
2026-04-11,Jaipur,Meta,Facebook - Total,SPEND,11751.83,66863.31,289442.49,122017.11,82.5,332773.94,75376.16,93159.94
2026-04-11,Jaipur,Meta,Facebook - Total,CLICKS,3120,15777,67809,28332,79.6,77269,17778,21801
2026-04-11,Jaipur,Meta,Facebook - Total,CPC,3.77,4.24,4.27,4.31,,,4.24,4.27
2026-04-11,Kochi,Google,Google - PMAX,SPEND,8181.53,73281.25,188005.9,72608.92,-0.9,198024.33,43018.54,45342.99
2026-04-11,Kochi,Google,Google - PMAX,CLICKS,6568,68596,132302,61619,-10.2,168051,32509,48234
2026-04-11,Kochi,Google,Google - PMAX,CPC,1.25,1.07,1.42,1.18,,,1.32,0.94
2026-04-11,Kochi,Google,Google - UACi,SPEND,1150.95,5536.48,5536.48,3578.01,-35.4,9758.21,3578.01,0
2026-04-11,Kochi,Google,Google - UACi,CLICKS,101,453,453,382,-15.7,1041,382,0
2026-04-11,Kochi,Google,Google - UACi,CPC,11.4,12.22,12.22,9.37,,,9.37,0.0
2026-04-11,Kochi,Google,Google - UACe,SPEND,1898.19,15433.04,44771.88,22471.14,45.6,61284.93,15514.26,12085.01
2026-04-11,Kochi,Google,Google - UACe,CLICKS,741,6622,20471,7836,18.3,21370,5185,5035
2026-04-11,Kochi,Google,Google - UACe,CPC,2.56,2.33,2.19,2.87,,,2.99,2.4
2026-04-11,Kochi,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Kochi,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Kochi,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Kochi,Google,Google - Total,SPEND,11230.67,94250.78,238314.26,98658.07,4.7,269067.46,62110.8,57428.0
2026-04-11,Kochi,Google,Google - Total,CLICKS,7410,75671,153226,69837,-7.7,190464,38076,53269
2026-04-11,Kochi,Google,Google - Total,CPC,1.52,1.25,1.56,1.41,,,1.63,1.08
2026-04-11,Kochi,Meta,Facebook - Catalog,SPEND,6678.29,80349.86,228291.21,80820.75,0.6,220420.23,51735.41,51794.74
2026-04-11,Kochi,Meta,Facebook - Catalog,CLICKS,1036,10805,30167,11848,9.7,32312,7894,7000
2026-04-11,Kochi,Meta,Facebook - Catalog,CPC,6.45,7.44,7.57,6.82,,,6.55,7.4
2026-04-11,Kochi,Meta,Facebook - Conversion,SPEND,3942.89,26953.18,78683.51,43103.23,59.9,117554.26,29307.28,21646.62
2026-04-11,Kochi,Meta,Facebook - Conversion,CLICKS,795,2356,7090,6247,165.2,17037,4418,2760
2026-04-11,Kochi,Meta,Facebook - Conversion,CPC,4.96,11.44,11.1,6.9,,,6.63,7.84
2026-04-11,Kochi,Meta,Facebook - Total,SPEND,10621.18,107303.04,306974.72,123923.98,15.5,337974.49,81042.69,73441.36
2026-04-11,Kochi,Meta,Facebook - Total,CLICKS,1831,13161,37257,18095,37.5,49350,12312,9760
2026-04-11,Kochi,Meta,Facebook - Total,CPC,5.8,8.15,8.24,6.85,,,6.58,7.52
2026-04-11,Kolkata,Google,Google - PMAX,SPEND,8528.73,46969.65,138126.72,53047.9,12.9,144676.09,35164.49,30452.37
2026-04-11,Kolkata,Google,Google - PMAX,CLICKS,6530,24898,74407,57807,132.2,157655,42280,28589
2026-04-11,Kolkata,Google,Google - PMAX,CPC,1.31,1.89,1.86,0.92,,,0.83,1.07
2026-04-11,Kolkata,Google,Google - UACi,SPEND,4666.59,29314.86,77433.74,37971.28,29.5,103558.04,26755.93,17969.98
2026-04-11,Kolkata,Google,Google - UACi,CLICKS,379,2818,7539,3378,19.9,9212,2342,1732
2026-04-11,Kolkata,Google,Google - UACi,CPC,12.31,10.4,10.27,11.24,,,11.42,10.38
2026-04-11,Kolkata,Google,Google - UACe,SPEND,2703.63,24817.6,66872.03,33021.97,33.1,90059.92,22674.03,15757.37
2026-04-11,Kolkata,Google,Google - UACe,CLICKS,655,5256,14709,7271,38.3,19830,4978,3615
2026-04-11,Kolkata,Google,Google - UACe,CPC,4.13,4.72,4.55,4.54,,,4.55,4.36
2026-04-11,Kolkata,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Kolkata,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Kolkata,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Kolkata,Google,Google - Total,SPEND,15898.95,101102.1,282432.49,124041.15,22.7,338294.05,84594.45,64179.73
2026-04-11,Kolkata,Google,Google - Total,CLICKS,7564,32972,96655,68456,107.6,186698,49600,33936
2026-04-11,Kolkata,Google,Google - Total,CPC,2.1,3.07,2.92,1.81,,,1.71,1.89
2026-04-11,Kolkata,Meta,Facebook - Catalog,SPEND,7887.89,80494.35,230148.1,91380.89,13.5,249220.61,59499.41,54848.01
2026-04-11,Kolkata,Meta,Facebook - Catalog,CLICKS,1817,18412,53426,21673,17.7,59108,14206,12605
2026-04-11,Kolkata,Meta,Facebook - Catalog,CPC,4.34,4.37,4.31,4.22,,,4.19,4.35
2026-04-11,Kolkata,Meta,Facebook - Conversion,SPEND,3634.5,18815.76,53230.76,41376.49,119.9,112844.97,28722.8,18034.43
2026-04-11,Kolkata,Meta,Facebook - Conversion,CLICKS,791,2173,5872,6619,204.6,18051,4781,2461
2026-04-11,Kolkata,Meta,Facebook - Conversion,CPC,4.59,8.66,9.07,6.25,,,6.01,7.33
2026-04-11,Kolkata,Meta,Facebook - Total,SPEND,11522.39,99310.11,283378.86,132757.38,33.7,362065.58,88222.21,72882.44
2026-04-11,Kolkata,Meta,Facebook - Total,CLICKS,2608,20585,59298,28292,37.4,77160,18987,15066
2026-04-11,Kolkata,Meta,Facebook - Total,CPC,4.42,4.82,4.78,4.69,,,4.65,4.84
2026-04-11,Lucknow,Google,Google - PMAX,SPEND,5023.36,82596.53,235332.32,88894.26,7.6,242438.89,50825.78,61483.05
2026-04-11,Lucknow,Google,Google - PMAX,CLICKS,6239,42673,211373,113033,164.9,308271,63596,93764
2026-04-11,Lucknow,Google,Google - PMAX,CPC,0.81,1.94,1.11,0.79,,,0.8,0.66
2026-04-11,Lucknow,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Lucknow,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Lucknow,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Lucknow,Google,Google - UACe,SPEND,841.47,0,0,6016.4,,16408.36,5020.77,995.63
2026-04-11,Lucknow,Google,Google - UACe,CLICKS,189,0,0,2133,,5817,1691,442
2026-04-11,Lucknow,Google,Google - UACe,CPC,4.45,0.0,0.0,2.82,,,2.97,2.25
2026-04-11,Lucknow,Google,Google - Search,SPEND,1938.68,17567.93,53454.65,20631.14,17.4,56266.75,13147.42,12389.72
2026-04-11,Lucknow,Google,Google - Search,CLICKS,581,4780,15083,6507,36.1,17746,4190,3940
2026-04-11,Lucknow,Google,Google - Search,CPC,3.34,3.68,3.54,3.17,,,3.14,3.14
2026-04-11,Lucknow,Google,Google - Total,SPEND,7803.51,100164.46,288786.97,115541.79,15.4,315113.97,68993.97,74868.39
2026-04-11,Lucknow,Google,Google - Total,CLICKS,7009,47453,226456,121673,156.4,331835,69477,98146
2026-04-11,Lucknow,Google,Google - Total,CPC,1.11,2.11,1.28,0.95,,,0.99,0.76
2026-04-11,Lucknow,Meta,Facebook - Catalog,SPEND,8982.84,91229.82,290439.66,105282.26,15.4,287133.44,67118.48,68954.24
2026-04-11,Lucknow,Meta,Facebook - Catalog,CLICKS,2695,26615,83205,30155,13.3,82240,19783,18570
2026-04-11,Lucknow,Meta,Facebook - Catalog,CPC,3.33,3.43,3.49,3.49,,,3.39,3.71
2026-04-11,Lucknow,Meta,Facebook - Conversion,SPEND,4661.3,31054.28,88475.6,53004.21,70.7,144556.94,36221.89,25651.19
2026-04-11,Lucknow,Meta,Facebook - Conversion,CLICKS,606,3219,8817,5982,85.8,16314,4152,2721
2026-04-11,Lucknow,Meta,Facebook - Conversion,CPC,7.69,9.65,10.03,8.86,,,8.72,9.43
2026-04-11,Lucknow,Meta,Facebook - Total,SPEND,13644.14,122284.1,378915.26,158286.47,29.4,431690.37,103340.37,94605.43
2026-04-11,Lucknow,Meta,Facebook - Total,CLICKS,3301,29834,92022,36137,21.1,98555,23935,21291
2026-04-11,Lucknow,Meta,Facebook - Total,CPC,4.13,4.1,4.12,4.38,,,4.32,4.44
2026-04-11,Mumbai,Google,Google - PMAX,SPEND,15571.2,122056.74,437931.89,162360.91,33.0,442802.48,102174.1,105934.44
2026-04-11,Mumbai,Google,Google - PMAX,CLICKS,9165,19821,193739,73584,271.2,200683,47720,45407
2026-04-11,Mumbai,Google,Google - PMAX,CPC,1.7,6.16,2.26,2.21,,,2.14,2.33
2026-04-11,Mumbai,Google,Google - UACi,SPEND,5050.31,49738.14,138086.95,57035.98,14.7,155552.67,37924.19,31197.03
2026-04-11,Mumbai,Google,Google - UACi,CLICKS,516,4682,13089,5276,12.7,14389,3458,3038
2026-04-11,Mumbai,Google,Google - UACi,CPC,9.79,10.62,10.55,10.81,,,10.97,10.27
2026-04-11,Mumbai,Google,Google - UACe,SPEND,7884.35,75958.43,216499.12,111458.07,46.7,303976.55,76399.49,56513.08
2026-04-11,Mumbai,Google,Google - UACe,CLICKS,1574,12774,37878,22502,76.2,61369,16130,10216
2026-04-11,Mumbai,Google,Google - UACe,CPC,5.01,5.95,5.72,4.95,,,4.74,5.53
2026-04-11,Mumbai,Google,Google - Search,SPEND,4803.37,61383.52,183914.9,51883.43,-15.5,141500.26,34062.59,34004.8
2026-04-11,Mumbai,Google,Google - Search,CLICKS,1251,11193,36614,13866,23.9,37816,8259,9439
2026-04-11,Mumbai,Google,Google - Search,CPC,3.84,5.48,5.02,3.74,,,4.12,3.6
2026-04-11,Mumbai,Google,Google - Total,SPEND,33309.22,309136.83,976432.87,382738.39,23.8,1043831.97,250560.37,227649.35
2026-04-11,Mumbai,Google,Google - Total,CLICKS,12506,48470,281320,115228,137.7,314258,75567,68100
2026-04-11,Mumbai,Google,Google - Total,CPC,2.66,6.38,3.47,3.32,,,3.32,3.34
2026-04-11,Mumbai,Meta,Facebook - Catalog,SPEND,32677.01,277461.67,792160.58,369264.17,33.1,1007084.1,241322.65,204105.67
2026-04-11,Mumbai,Meta,Facebook - Catalog,CLICKS,8125,79384,221039,89968,13.3,245367,58904,49558
2026-04-11,Mumbai,Meta,Facebook - Catalog,CPC,4.02,3.5,3.58,4.1,,,4.1,4.12
2026-04-11,Mumbai,Meta,Facebook - Conversion,SPEND,6840.26,71575.28,220242.25,79718.9,11.4,217415.18,50956.36,52050.85
2026-04-11,Mumbai,Meta,Facebook - Conversion,CLICKS,849,5548,16484,6872,23.9,18741,4554,3996
2026-04-11,Mumbai,Meta,Facebook - Conversion,CPC,8.06,12.9,13.36,11.6,,,11.19,13.03
2026-04-11,Mumbai,Meta,Facebook - Total,SPEND,39517.27,349036.95,1012402.83,448983.07,28.6,1224499.28,292279.01,256156.52
2026-04-11,Mumbai,Meta,Facebook - Total,CLICKS,8974,84932,237523,96840,14.0,264109,63458,53554
2026-04-11,Mumbai,Meta,Facebook - Total,CPC,4.4,4.11,4.26,4.64,,,4.61,4.78
2026-04-11,Pan India,Google,Google - PMAX,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Pan India,Google,Google - PMAX,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Pan India,Google,Google - PMAX,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Pan India,Google,Google - UACi,SPEND,36206.31,252492.96,695238.95,309753.99,22.7,844783.61,212824.64,161055.17
2026-04-11,Pan India,Google,Google - UACi,CLICKS,8558,56629,183710,72562,28.1,197896,49793,40362
2026-04-11,Pan India,Google,Google - UACi,CPC,4.23,4.46,3.78,4.27,,,4.27,3.99
2026-04-11,Pan India,Google,Google - UACe,SPEND,13378.7,190373.96,633902.88,184347.14,-3.2,502764.93,105175.19,178143.29
2026-04-11,Pan India,Google,Google - UACe,CLICKS,4856,75521,234453,62010,-17.9,169118,35014,61006
2026-04-11,Pan India,Google,Google - UACe,CPC,2.76,2.52,2.7,2.97,,,3.0,2.92
2026-04-11,Pan India,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-11,Pan India,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-11,Pan India,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-11,Pan India,Google,Google - Total,SPEND,60945.78,567921.02,1610270.29,618646.33,8.9,1687217.26,398825.63,409726.37
2026-04-11,Pan India,Google,Google - Total,CLICKS,25692,205811,598281,248598,20.8,677994,163573,155571
2026-04-11,Pan India,Google,Google - Total,CPC,2.37,2.76,2.69,2.49,,,2.44,2.63
2026-04-11,Pan India,Meta,Facebook - Catalog,SPEND,15251.48,52169.73,681625.62,341986.11,555.5,932689.39,208826.57,234483.9
2026-04-11,Pan India,Meta,Facebook - Catalog,CLICKS,3585,10391,248636,141364,1260.4,385538,84874,98337
2026-04-11,Pan India,Meta,Facebook - Catalog,CPC,4.25,5.02,2.74,2.42,,,2.46,2.38
2026-04-11,Pan India,Meta,Facebook - Conversion,SPEND,10671.35,33459.64,113411.74,93685.27,180.0,255505.28,63601.21,52482.21
2026-04-11,Pan India,Meta,Facebook - Conversion,CLICKS,973,1815,5677,6464,256.1,17629,4728,2810
2026-04-11,Pan India,Meta,Facebook - Conversion,CPC,10.97,18.44,19.98,14.49,,,13.45,18.68
